1442.82 11.0825    10
1443.41 11.08217    10
1443.99 11.08389    10
1444.57 11.08517    10
1445.16 11.07914    10
1445.74 11.08476    10
1446.32 11.08872    10
1446.91 11.0863    10
1447.49 11.08197    10
1448.08 11.08921    10
1448.66 11.08942    10
1449.24 11.08975    10
1449.83 11.08699    10
1450.41 11.09333    10
1451. 11.09279    10
1451.58 11.09146    10
1452.16 11.09151    10
1452.75 11.09058    10
1453.33 11.08954    10
1453.91 11.09109    10
1454.5 11.09402    10
1455.08 11.10267    10
1455.67 11.09766    10
1456.25 11.09988    10
1456.83 11.09534    10
1457.42 11.09988    10
1458. 11.09855    10
1458.58 11.10026    10
1459.17 11.09815    10
1459.75 11.10203    10
1460.34 11.10062    10
1460.92 11.10428    10
1461.5 11.11033    10
1462.09 11.10697    10
1462.67 11.10151    10
1463.25 11.10082    10
1463.84 11.10165    10
1464.42 11.09944    10
1465.01 11.10577    10
1465.59 11.10503    10
1466.17 11.10329    10
1466.76 11.10306    10
1467.34 11.10368    10
1467.93 11.10484    10
1468.51 11.1032    10
1469.09 11.10503    10
1469.68 11.10522    10
1470.26 11.10622    10
1470.84 11.10638    10
1471.43 11.10898    10
1472.01 11.1107    10
1472.6 11.10924    10
1473.18 11.11253    10
1473.76 11.11633    10
1474.35 11.11443    10
1474.93 11.11316    10
1475.51 11.1123    10
1476.1 11.11732    10
1476.68 11.11951    10
1477.27 11.11208    10
1477.85 11.11238    10
1478.43 11.1156    10
1479.02 11.11735    10
1479.6 11.11412    10
1480.18 11.11468    10
1480.77 11.11168    10
1481.35 11.11938    10
1481.94 11.12178    10
1482.52 11.11613    10
1483.1 11.11909    10
1483.69 11.11669    10
1484.27 11.11707    10
1484.85 11.1158    10
1485.44 11.12276    10
1486.02 11.12807    10
1486.61 11.12733    10
1487.19 11.1258    10
1487.77 11.13013    10
1488.36 11.12733    10
1488.94 11.12449    10
1489.52 11.12451    10
1490.11 11.12677    10
1490.69 11.12893    10
1491.28 11.13455    10
1491.86 11.13699    10
1492.44 11.13628    10
1493.03 11.1382    10
1493.61 11.13622    10
1494.19 11.13045    10
1494.78 11.13294    10
1495.36 11.13438    10
1495.95 11.13606    10
1496.53 11.13369    10
1497.11 11.13495    10
1497.7 11.13288    10
1498.28 11.14072    10
1498.86 11.13547    10
1499.45 11.13346    10
1500.03 11.13179    10
1500.62 11.13438    10
1501.2 11.13706    10
1501.78 11.13828    10
